speed,density,Latitude(N),Longitude(E),ExpiryTime,IsNegation,Severity,CauseCode,Sub_CauseCode,Reliability,class
22,94,26.148458,91.7317,6670288,0,4,27,4,75,2
28,67,26.14848,91.731541,6201488,0,4,96,5,88,2
26,76,26.148839,91.731966,3468217,0,1,17,6,34,2
33,45,26.148815,91.731839,6730097,1,2,10,7,24,2
22,94,26.148449,91.731633,8870069,1,1,27,4,6,2
25,80,26.148745,91.732153,6920027,1,2,99,7,94,2
23,89,26.148486,91.731715,1566710,0,3,94,5,65,2
25,80,26.148732,91.73211,5415350,1,3,99,7,52,2
27,71,26.148889,91.731628,9184619,0,4,1,8,61,2
36,31,26.148282,91.732145,3905477,0,1,92,4,19,2
23,89,26.148481,91.731741,7991061,1,2,94,5,95,2
30,58,26.148302,91.731607,6792378,0,1,96,5,31,2
29,62,26.148258,91.731613,1357609,0,3,1,8,97,2
30,58,26.148268,91.731609,3891422,1,2,96,5,38,2
26,76,26.148793,91.732019,1213770,1,2,17,6,49,2
33,45,26.148805,91.731861,3119535,0,2,10,7,92,2
29,62,26.148271,91.731583,5418253,0,2,1,8,14,2
29,62,26.148248,91.73161,6026455,0,3,1,8,64,2
25,80,26.148734,91.732098,3307546,0,1,99,7,36,2
20,103,26.148455,91.731754,4932669,0,3,11,4,96,2
22,94,26.148462,91.731632,6963830,1,2,27,4,44,2
20,103,26.148461,91.731699,5868946,1,2,11,4,11,2
20,103,26.148406,91.731745,5022231,0,2,11,4,33,2
27,71,26.148949,91.73161,4881156,1,1,1,8,44,2
32,49,26.14862,91.732137,6887421,1,4,96,5,63,2
20,103,26.148416,91.731763,1363086,0,3,11,4,83,2
27,71,26.148915,91.731617,9153588,0,1,1,8,57,2
22,94,26.148423,91.731653,1287866,0,4,27,4,2,2
23,89,26.148451,91.731784,7698271,0,4,94,5,26,2
23,89,26.148426,91.731715,6123092,1,3,94,5,14,2
26,76,26.148804,91.732008,7251896,0,2,17,6,9,2
27,71,26.148893,91.731593,6439043,0,1,1,8,77,2
20,103,26.148443,91.7317,7501190,0,3,11,4,37,2
20,103,26.148423,91.731702,5525897,0,3,11,4,11,2
27,71,26.148952,91.731622,5124414,0,2,1,8,61,2
33,45,26.148816,91.731854,9813943,0,3,10,7,55,2
20,103,26.148454,91.731719,2747657,1,4,11,4,51,2
37,27,26.14826,91.732198,2155663,1,2,10,7,51,2
33,45,26.14879,91.731837,5395777,1,2,10,7,100,2
38,22,26.148331,91.732132,5696177,0,3,95,2,84,2
37,27,26.148248,91.732175,1094712,1,1,10,7,38,2
26,76,26.148824,91.731947,2213297,1,1,17,6,47,2
26,76,26.148841,91.731959,3234770,1,1,17,6,70,2
24,85,26.148645,91.732271,7122186,0,4,98,3,78,2
20,103,26.14847,91.731718,3521834,0,4,11,4,3,2
25,80,26.148745,91.732138,3038072,0,4,99,7,20,2
23,89,26.148451,91.73175,4182827,1,2,94,5,9,2
24,85,26.148662,91.732312,2351217,0,1,98,3,99,2
21,98,26.149026,91.731993,3471214,1,1,95,2,43,2
25,80,26.148733,91.732108,1125862,1,4,99,7,50,2
33,45,26.148839,91.731872,9986163,1,1,10,7,86,2
25,80,26.148727,91.732088,9100640,1,1,99,7,35,2
20,103,26.14844,91.731693,7334148,0,4,11,4,89,2
29,62,26.148314,91.731603,2114014,1,2,1,8,1,2
27,71,26.148912,91.731599,4134026,0,3,1,8,59,2
20,103,26.148403,91.731702,6386880,0,4,11,4,86,2
30,58,26.14832,91.73159,7626702,0,4,96,5,8,2
34,40,26.148707,91.731952,3467458,0,4,94,5,33,2
29,62,26.148245,91.731656,9597573,0,4,1,8,12,2
22,94,26.148474,91.731695,3013739,0,2,27,4,42,2
35,36,26.148187,91.732079,4927682,0,1,14,2,80,2
25,80,26.148786,91.732118,3030304,0,4,99,7,24,2
25,80,26.148719,91.732124,3141521,1,3,99,7,33,2
20,103,26.148438,91.731715,9960249,0,2,11,4,26,2
36,31,26.148289,91.732143,5071442,0,2,92,4,24,2
21,98,26.148968,91.731929,4548085,0,4,95,2,29,2
28,67,26.148531,91.731583,4024637,0,2,96,5,17,2
27,71,26.148955,91.731592,8563067,0,3,1,8,59,2
37,27,26.14827,91.732206,3402983,1,4,10,7,65,2
24,85,26.148696,91.73228,6185106,0,3,98,3,100,2
25,80,26.148721,91.732092,5413754,0,3,99,7,43,2
23,89,26.148457,91.731755,4163739,0,1,94,5,10,2
24,85,26.1487,91.732327,4680890,0,1,98,3,28,2
27,71,26.14889,91.731596,4970245,0,4,1,8,90,2
22,94,26.148409,91.731624,6733947,0,2,27,4,99,2
29,62,26.148254,91.731583,3525441,1,4,1,8,61,2
29,62,26.148311,91.731585,2173138,0,1,1,8,4,2
33,45,26.148845,91.73183,6997912,0,1,10,7,85,2
30,58,26.148288,91.731549,5314422,0,2,96,5,17,2
31,53,26.148301,91.731769,2634473,0,2,10,7,10,2
22,94,26.148473,91.731656,6661935,0,2,27,4,22,2
23,89,26.14846,91.73179,2650689,0,1,94,5,13,2
29,62,26.148307,91.731656,6199387,0,1,1,8,80,2
20,103,26.148441,91.731763,1912158,0,1,11,4,42,2
24,85,26.148706,91.732314,9922646,1,2,98,3,81,2
30,58,26.148251,91.73161,9498876,1,4,96,5,25,2
26,76,26.148805,91.732026,3531237,0,4,17,6,64,2
25,80,26.148709,91.732117,1145702,0,4,99,7,32,2
26,76,26.148793,91.731984,7524334,0,1,17,6,29,2
39,18,26.148559,91.731525,3958171,1,1,91,8,81,2
28,67,26.14852,91.731577,9449363,0,3,96,5,8,2
23,89,26.14844,91.731751,9210069,0,4,94,5,12,2
